id;nom;population;longitude;latitude
herie-la-vieville;LE HERIE-LA-VIEVILLE;239;3,63333;49,8167
aubenton;AUBENTON;713;4,2;49,8333
braye;BRAYE;120;3,36667;49,4333
brissay-choigny;BRISSAY-CHOIGNY;317;3,36667;49,7167
remaucourt-02;REMAUCOURT;319;3,33333;49,9
seraucourt-le-grand;SERAUCOURT-LE-GRAND;789;3,21667;49,7833
berry-au-bac;BERRY-AU-BAC;575;3,9;49,4
vivaise;VIVAISE;768;3,56667;49,6167
proviseux-et-plesnoy;PROVISEUX-ET-PLESNOY;116;4;49,4667
caumont-02;CAUMONT;562;3,18333;49,6167
villers-le-sec-02;VILLERS-LE-SEC;277;3,5;49,7833
vichel-nanteuil;VICHEL-NANTEUIL;95;3,28333;49,1833
romery-02;ROMERY;84;3,73333;49,9
fontaine-les-clercs;FONTAINE-LES-CLERCS;289;3,21667;49,8
chery-les-pouilly;CHERY-LES-POUILLY;673;3,6;49,65
pithon;PITHON;75;3,1;49,75
beaurieux-02;BEAURIEUX;793;3,73333;49,4
sinceny;SINCENY;2152;3,25;49,6
bouffignereux;BOUFFIGNEREUX;103;3,85;49,3667
saint-gengoulph;SAINT-GENGOULPH;149;3,21667;49,1167
pargny-les-bois;PARGNY-LES-BOIS;136;3,61667;49,7167
montigny-l-allier;MONTIGNY-L'ALLIER;272;3,1;49,1167
beuvardes;BEUVARDES;721;3,48333;49,15
cuissy-et-geny;CUISSY-ET-GENY;66;3,7;49,4167
reuilly-sauvigny;REUILLY-SAUVIGNY;229;3,55;49,0667
vailly-sur-aisne;VAILLY-SUR-AISNE;2081;3,51667;49,4167
bievres-02;BIEVRES;73;3,71667;49,5
berny-riviere;BERNY-RIVIERE;613;3,15;49,4167
perles;PERLES;80;3,65;49,3167
fontenelle-en-brie;FONTENELLE-EN-BRIE;210;3,48333;48,9167
neuflieux;NEUFLIEUX;95;3,16667;49,6
sainte-croix-02;SAINTE-CROIX;139;3,78333;49,4833
pargny-la-dhuys;PARGNY-LA-DHUYS;170;3,55;48,95
brenelle;BRENELLE;199;3,53333;49,3667
urvillers;URVILLERS;610;3,31667;49,7833
laversine;LAVERSINE;152;3,16667;49,35
origny-sainte-benoite;ORIGNY-SAINTE-BENOITE;1726;3,5;49,8333
cuiry-housse;CUIRY-HOUSSE;107;3,48333;49,3
neuville-les-dorengt;LA NEUVILLE-LES-DORENGT;385;3,68333;49,9667
blanzy-les-fismes;BLANZY-LES-FISMES;91;3,66667;49,3333
hargicourt-02;HARGICOURT;557;3,18;49,9623
villers-sur-fere;VILLERS-SUR-FERE;486;3,53333;49,1833
herie;LA HERIE;153;4,05;49,8833
bonnesvalyn;BONNESVALYN;242;3,31667;49,1167
haution;HAUTION;147;3,83333;49,85
berzy-le-sec;BERZY-LE-SEC;396;3,31667;49,3333
vallee-au-ble;LA VALLEE-AU-BLE;347;3,78333;49,8667
catelet;LE CATELET;194;3,25;50
gizy;GIZY;684;3,76667;49,6
saint-algis;SAINT-ALGIS;159;3,81667;49,8833
saint-aubin-02;SAINT-AUBIN;322;3,18333;49,5167
bancigny;BANCIGNY;28;4,01667;49,8
villeneuve-sur-fere;VILLENEUVE-SUR-FERE;286;3,46667;49,1833
fleury-02;FLEURY;129;3,15639;49,2581
quincy-sous-le-mont;QUINCY-SOUS-LE-MONT;66;3,55;49,3
besny-et-loizy;BESNY-ET-LOIZY;372;3,58333;49,6
chery-les-rozoy;CHERY-LES-ROZOY;105;4,08333;49,7167
chauny;CHAUNY;11983;3,21667;49,6167
sommette-eaucourt;SOMMETTE-EAUCOURT;158;3,11667;49,7333
lierval;LIERVAL;115;3,61667;49,4833
chezy-sur-marne;CHEZY-SUR-MARNE;1327;3,36667;48,9833
oulches-la-vallee-foulon;OULCHES-LA-VALLEE-FOULON;63;3,75;49,4333
anizy-le-chateau;ANIZY-LE-CHATEAU;1895;3,45;49,5
maizy;MAIZY;425;3,73333;49,3833
fourdrain;FOURDRAIN;404;3,46667;49,6
nampteuil-sous-muret;NAMPTEUIL-SOUS-MURET;85;3,41667;49,3
urcel;URCEL;549;3,55;49,5
louatre;LOUATRE;213;3,25;49,25
barzy-en-thierache;BARZY-EN-THIERACHE;306;3,75;50,0333
conde-en-brie;CONDE-EN-BRIE;656;3,55;49
dampleux;DAMPLEUX;437;3,15;49,25
sommelans;SOMMELANS;57;3,3;49,1333
pontruet;PONTRUET;339;3,23333;49,9
oigny-en-valois;OIGNY-EN-VALOIS;142;3,13333;49,2167
loupeigne;LOUPEIGNE;78;3,53333;49,25
lhuys;LHUYS;149;3,55;49,2833
eparcy;EPARCY;44;4,06667;49,8667
chapelle-monthodon;LA CHAPELLE-MONTHODON;189;3,63333;49,0167
morsain;MORSAIN;426;3,18333;49,45
jaulgonne;JAULGONNE;666;3,53333;49,0833
chermizy-ailles;CHERMIZY-AILLES;96;3,73333;49,4667
becquigny-02;BECQUIGNY;284;3,46973;50,0173
festieux;FESTIEUX;604;3,75;49,5167
villers-les-guise;VILLERS-LES-GUISE;165;3,68333;49,9
nampcelles-la-cour;NAMPCELLES-LA-COUR;137;4;49,7833
montigny-en-arrouaise;MONTIGNY-EN-ARROUAISE;300;3,48333;49,9
berrieux;BERRIEUX;177;3,85;49,4833
chigny;CHIGNY;155;3,76667;49,9167
muret-et-crouttes;MURET-ET-CROUTTES;139;3,41667;49,2833
flavigny-le-grand-et-beaurain;FLAVIGNY-LE-GRAND-ET-BEAURAIN;473;3,66473;49,8909
laon;LAON;25986;3,61667;49,5667
saint-clement-02;SAINT-CLEMENT;51;4,06667;49,7667
dercy;DERCY;367;3,68333;49,7
anguilcourt-le-sart;ANGUILCOURT-LE-SART;292;3,43333;49,6833
villers-en-prayeres;VILLERS-EN-PRAYERES;122;3,66667;49,3833
chalandry;CHALANDRY;217;3,63333;49,6833
laval-en-laonnois;LAVAL-EN-LAONNOIS;255;3,6;49,5
fressancourt;FRESSANCOURT;210;3,41667;49,6167
sourd;LE SOURD;162;3,75;49,8667
fontaine-notre-dame-02;FONTAINE-NOTRE-DAME;384;3,43333;49,8833
chery-chartreuve;CHERY-CHARTREUVE;341;3,61667;49,2667
mortefontaine-02;MORTEFONTAINE;239;3,07611;49,3317
serain;SERAIN;381;3,36667;50,0167
maast-et-violaine;MAAST-ET-VIOLAINE;160;3,45;49,2833
neuville-sur-ailette;NEUVILLE-SUR-AILETTE;96;3,7;49,4667
francilly-selency;FRANCILLY-SELENCY;465;3,23333;49,85
bezu-le-guery;BEZU-LE-GUERY;259;3,23333;49,0167
marle;MARLE;2351;3,76667;49,7333
leme-02;LEME;447;3,76667;49,8333
cierges;CIERGES;74;3,6;49,1667
craonne;CRAONNE;76;3,78333;49,4333
courtemont-varennes;COURTEMONT-VARENNES;298;3,55;49,0667
pommiers-02;POMMIERS;637;3,26667;49,4
gland-02;GLAND;497;3,46667;49,05
landouzy-la-cour;LANDOUZY-LA-COUR;167;3,98333;49,85
montigny-les-conde;MONTIGNY-LES-CONDE;79;3,56667;48,9833
leuilly-sous-coucy;LEUILLY-SOUS-COUCY;413;3,33333;49,4833
ploisy;PLOISY;82;3,3;49,3333
serval;SERVAL;44;3,68333;49,35
billy-sur-ourcq;BILLY-SUR-OURCQ;215;3,3;49,2167
ambrief;AMBRIEF;63;3,4;49,3167
prisces;PRISCES;114;3,86667;49,7833
roupy;ROUPY;241;3,18333;49,8167
roncheres-02;RONCHERES;130;3,6;49,15
lugny-02;LUGNY;126;3,81667;49,7833
chezy-en-orxois;CHEZY-EN-ORXOIS;360;3,18333;49,1333
dhuizel;DHUIZEL;115;3,61667;49,3667
etampes-sur-marne;ETAMPES-SUR-MARNE;1164;3,41667;49,0333
vaux-en-vermandois;VAUX-EN-VERMANDOIS;137;3,15;49,8167
boue;BOUE;1265;3,7;50,0167
fere;LA FERE;3037;3,36667;49,6667
saint-michel-02;SAINT-MICHEL;3535;4,13333;49,9167
castres-02;CASTRES;231;3,23333;49,8
mesbrecourt-richecourt;MESBRECOURT-RICHECOURT;298;3,55;49,7
beugneux;BEUGNEUX;122;3,41667;49,2333
clermont-les-fermes;CLERMONT-LES-FERMES;120;3,95;49,6667
condren;CONDREN;707;3,28333;49,6167
franqueville-02;FRANQUEVILLE;130;3,80945;49,81
arcy-sainte-restitue;ARCY-SAINTE-RESTITUE;427;3,46667;49,25
burelles;BURELLES;138;3,9;49,7833
rocourt-saint-martin;ROCOURT-SAINT-MARTIN;321;3,38333;49,15
commenchon;COMMENCHON;191;3,16667;49,6333
voulpaix;VOULPAIX;405;3,83333;49,8333
bucy-les-cerny;BUCY-LES-CERNY;185;3,51667;49,5833
renansart;RENANSART;169;3,45;49,7167
presles-et-boves;PRESLES-ET-BOVES;356;3,55;49,4
lavaqueresse;LAVAQUERESSE;212;3,70833;49,95
cuffies;CUFFIES;1686;3,31667;49,4167
villequier-aumont;VILLEQUIER-AUMONT;631;3,2;49,65
vendelles;VENDELLES;110;3,13333;49,9167
attilly;ATTILLY;384;3,16667;49,85
berlancourt-02;BERLANCOURT;104;3,75806;49,7787
grisolles-02;GRISOLLES;193;3,35;49,15
courcelles-sur-vesle;COURCELLES-SUR-VESLE;345;3,57195;49,3381
sons-et-roncheres;SONS-ET-RONCHERES;234;3,66667;49,75
seringes-et-nesles;SERINGES-ET-NESLES;296;3,53333;49,2
grandlup-et-fay;GRANDLUP-ET-FAY;320;3,73333;49,6667
coincy-02;COINCY;1310;3,41667;49,1667
marly-gomont;MARLY-GOMONT;414;3,8;49,9
macogny;MACOGNY;81;3,23333;49,1667
tartiers;TARTIERS;190;3,23333;49,4333
gibercourt;GIBERCOURT;45;3,28333;49,7333
pontru;PONTRU;286;3,21667;49,9
trelou-sur-marne;TRELOU-SUR-MARNE;985;3,60695;49,077
ville-aux-bois-les-dizy;LA VILLE-AUX-BOIS-LES-DIZY;180;3,99334;49,6612
amigny-rouy;AMIGNY-ROUY;731;3,3;49,6
charmes-02;CHARMES;1659;3,38333;49,65
viffort;VIFFORT;333;3,45;48,9667
machecourt;MACHECOURT;122;3,84167;49,6583
nogent-l-artaud;NOGENT-L'ARTAUD;2137;3,31667;48,9667
tannieres;TANNIERES;14;3,55;49,2833
saint-erme-outre-et-ramecourt;SAINT-ERME-OUTRE-ET-RAMECOURT;1832;3,85;49,5167
jouaignes;JOUAIGNES;170;3,5;49,3
vaucelles-et-beffecourt;VAUCELLES-ET-BEFFECOURT;210;3,55;49,5333
lesquielles-saint-germain;LESQUIELLES-SAINT-GERMAIN;859;3,61667;49,9333
aizy-jouy;AIZY-JOUY;287;3,51639;49,4348
faucoucourt;FAUCOUCOURT;311;3,46667;49,5333
chavigny-02;CHAVIGNY;153;3,3;49,4333
veuilly-la-poterie;VEUILLY-LA-POTERIE;138;3,21667;49,0833
mezy-moulins;MEZY-MOULINS;523;3,5;49,0667
gernicourt;GERNICOURT;50;3,86667;49,4
quincy-basse;QUINCY-BASSE;58;3,38333;49,5167
sergy-02;SERGY;164;3,56667;49,1833
toulis-et-attencourt;TOULIS-ET-ATTENCOURT;133;3,73333;49,6833
puiseux-en-retz;PUISEUX-EN-RETZ;217;3,13333;49,3
leuze;LEUZE;162;4,15;49,85
crezancy;CREZANCY;1110;3,5;49,05
noyales;NOYALES;171;3,55;49,9
marigny-en-orxois;MARIGNY-EN-ORXOIS;462;3,21667;49,0667
foreste;FORESTE;184;3,1;49,8167
wissignicourt;WISSIGNICOURT;150;3,43333;49,5333
tavaux-et-pontsericourt;TAVAUX-ET-PONTSERICOURT;601;3,91667;49,7333
saponay;SAPONAY;259;3,48333;49,2167
ebouleau;EBOULEAU;206;3,86667;49,6667
orainville;ORAINVILLE;492;4,01667;49,3833
missy-les-pierrepont;MISSY-LES-PIERREPONT;114;3,8;49,6333
neuilly-saint-front;NEUILLY-SAINT-FRONT;2175;3,26667;49,1667
tergnier;TERGNIER;14139;3,3;49,65
ferte-milon;LA FERTE-MILON;2240;3,11667;49,1667
bassoles-aulers;BASSOLES-AULERS;132;3,38333;49,5333
verguier;LE VERGUIER;224;3,16667;49,9333
ostel;OSTEL;80;3,56667;49,4333
sissy;SISSY;484;3,43333;49,8
leury;LEURY;104;3,33333;49,4333
croix-sur-ourcq;LA CROIX-SUR-OURCQ;124;3,35;49,1667
pernant;PERNANT;708;3,23333;49,3833
etreux;ETREUX;1509;3,65;49,9833
bruys;BRUYS;19;3,56667;49,2667
fontenelle-02;FONTENELLE;289;3,86667;50,0333
cerseuil;CERSEUIL;91;3,51667;49,3333
voharies;VOHARIES;68;3,8;49,7833
saint-pierre-aigle;SAINT-PIERRE-AIGLE;352;3,18333;49,3167
saint-martin-riviere;SAINT-MARTIN-RIVIERE;125;3,53333;50,05
nanteuil-notre-dame;NANTEUIL-NOTRE-DAME;67;3,4;49,2
selens;SELENS;238;3,2;49,5
monthenault;MONTHENAULT;120;3,66667;49,4833
saint-eugene-02;SAINT-EUGENE;238;3,53333;49,0167
etouvelles;ETOUVELLES;223;3,58333;49,5333
faverolles-02;FAVEROLLES;343;3,17639;49,2242
lislet;LISLET;239;4,01667;49,6833
vendeuil;VENDEUIL;918;3,35;49,7167
folembray;FOLEMBRAY;1504;3,28333;49,55
courbes;COURBES;34;3,45;49,6833
chacrise;CHACRISE;312;3,4;49,3
serches;SERCHES;313;3,45;49,35
acy;ACY;959;3,41667;49,35
verneuil-sous-coucy;VERNEUIL-SOUS-COUCY;130;3,31667;49,5333
bazoches-sur-vesles;BAZOCHES-SUR-VESLES;457;3,61861;49,3073
mauregny-en-haye;MAUREGNY-EN-HAYE;434;3,8;49,5333
hartennes-et-taux;HARTENNES-ET-TAUX;333;3,35;49,2667
vasseny;VASSENY;212;3,48333;49,35
merval;MERVAL;88;3,7;49,35
corcy;CORCY;310;3,21667;49,25
bony;BONY;135;3,21667;49,9833
breny;BRENY;268;3,35;49,1833
brecy-02;BRECY;352;3,43333;49,15
bruyeres-sur-fere;BRUYERES-SUR-FERE;206;3,43333;49,1833
flavy-le-martel;FLAVY-LE-MARTEL;1636;3,2;49,7167
pancy-courtecon;PANCY-COURTECON;43;3,65;49,4667
bosmont-sur-serre;BOSMONT-SUR-SERRE;206;3,86667;49,7333
missy-aux-bois;MISSY-AUX-BOIS;108;3,25;49,3333
surfontaine;SURFONTAINE;103;3,45;49,7333
dagny-lambercy;DAGNY-LAMBERCY;132;4,03333;49,7667
lanchy;LANCHY;52;3,08333;49,8333
vaudesson;VAUDESSON;260;3,48333;49,4667
coeåÏuvres-et-valsery;COEUVRES-ET-VALSERY;462;3,15;49,3333
epieds-02;EPIEDS;389;3,45;49,1
villeneuve-saint-germain;VILLENEUVE-SAINT-GERMAIN;2438;3,35;49,3833
alaincourt-02;ALAINCOURT;503;3,36667;49,75
soucy-02;SOUCY;88;3,13333;49,3167
archon;ARCHON;87;4,11667;49,7417
pargny-filain;PARGNY-FILAIN;234;3,53333;49,4667
germaine-02;GERMAINE;66;3,11667;49,7833
neuville-housset;LA NEUVILLE-HOUSSET;63;3,71667;49,7833
belleau-02;BELLEAU;135;3,3;49,1
paars;PAARS;284;3,6;49,3333
laniscourt;LANISCOURT;175;3,55;49,55
sermoise;SERMOISE;319;3,45;49,3667
barenton-bugny;BARENTON-BUGNY;589;3,65;49,6333
quierzy;QUIERZY;459;3,13333;49,5667
cerizy;CERIZY;58;3,33333;49,75
ferte-chevresis;LA FERTE-CHEVRESIS;589;3,56667;49,7333
ramicourt;RAMICOURT;171;3,33333;49,95
bussiares;BUSSIARES;122;3,25;49,0833
bernot;BERNOT;459;3,5;49,8667
lerzy;LERZY;219;3,86667;49,9333
samoussy;SAMOUSSY;338;3,73333;49,5833
grougis;GROUGIS;385;3,53333;49,9333
macquigny;MACQUIGNY;374;3,55;49,8833
flamengrie-02;LA FLAMENGRIE;1102;3,91667;50
servais;SERVAIS;282;3,35;49,6167
bertricourt;BERTRICOURT;156;4;49,3833
osly-courtil;OSLY-COURTIL;297;3,21667;49,4
verneuil-sur-serre;VERNEUIL-SUR-SERRE;271;3,66667;49,65
mayot;MAYOT;171;3,38333;49,7
wassigny;WASSIGNY;973;3,6;50,0167
barenton-cel;BARENTON-CEL;136;3,63333;49,65
englancourt;ENGLANCOURT;118;3,8;49,9167
athies-sous-laon;ATHIES-SOUS-LAON;2515;3,68333;49,5667
froidestrees;FROIDESTREES;208;3,9;49,9333
malmaison;LA MALMAISON;411;3,98333;49,5167
manicamp;MANICAMP;309;3,16667;49,5667
barenton-sur-serre;BARENTON-SUR-SERRE;115;3,68333;49,6667
audigny;AUDIGNY;265;3,65;49,85
ohis;OHIS;307;4,01667;49,9333
martigny-02;MARTIGNY;452;4,13333;49,8667
barisis;BARISIS;723;3,32806;49,5787
epaux-bezu;EPAUX-BEZU;588;3,35;49,1
abbecourt-02;ABBECOURT;528;3,18333;49,6
hauteville-02;HAUTEVILLE;167;3,51667;49,8667
benay;BENAY;213;3,31667;49,75
neuville-en-beine;LA NEUVILLE-EN-BEINE;178;3,15;49,6833
tupigny;TUPIGNY;364;3,6;49,95
vervins;VERVINS;2666;3,9;49,8333
dorengt;DORENGT;157;3,68333;49,9667
saint-gobert;SAINT-GOBERT;309;3,81667;49,8
parcy-et-tigny;PARCY-ET-TIGNY;249;3,335;49,2787
saint-pierre-les-franqueville;SAINT-PIERRE-LES-FRANQUEVILLE;64;3,82361;49,8195
mont-notre-dame;MONT-NOTRE-DAME;677;3,58333;49,3
mont-saint-martin-02;MONT-SAINT-MARTIN;85;3,63333;49,2833
chierry;CHIERRY;1055;3,43333;49,0333
cutry-02;CUTRY;115;3,18333;49,35
chevennes;CHEVENNES;142;3,73333;49,8167
montigny-le-franc;MONTIGNY-LE-FRANC;158;3,91667;49,6833
bourg-et-comin;BOURG-ET-COMIN;754;3,65;49,4
saint-agnan-02;SAINT-AGNAN;101;3,6;49,0167
coulonges-cohan;COULONGES-COHAN;428;3,63639;49,2012
premontre;PREMONTRE;769;3,4;49,55
courtrizy-et-fussigny;COURTRIZY-ET-FUSSIGNY;67;3,8;49,5167
jumencourt;JUMENCOURT;154;3,35;49,5167
clairfontaine;CLAIRFONTAINE;569;3,98333;49,9833
sequehart;SEQUEHART;227;3,33333;49,9167
agnicourt-et-sechelles;AGNICOURT-ET-SECHELLES;207;3,95;49,7167
roucy;ROUCY;404;3,81667;49,3667
premont;PREMONT;757;3,38333;50
clastres;CLASTRES;611;3,23333;49,7333
charmel;LE CHARMEL;322;3,55;49,1167
allemant-02;ALLEMANT;180;3,45;49,4667
mont-saint-pere;MONT-SAINT-PERE;686;3,48333;49,0667
parfondeval-02;PARFONDEVAL;155;4,16667;49,7333
chivres-val;CHIVRES-VAL;585;3,43333;49,4
aubencheul-aux-bois;AUBENCHEUL-AUX-BOIS;310;3,26667;50,0333
montfaucon-02;MONTFAUCON;181;3,45;48,95
autels;LES AUTELS;74;4,2257;49,7667
fontenoy-02;FONTENOY;494;3,2;49,4167
crecy-au-mont;CRECY-AU-MONT;289;3,31667;49,4833
morcourt-02;MORCOURT;596;3,31667;49,8667
neuville-sur-margival;NEUVILLE-SUR-MARGIVAL;117;3,4;49,45
cys-la-commune;CYS-LA-COMMUNE;152;3,56667;49,4
marizy-saint-mard;MARIZY-SAINT-MARD;59;3,21667;49,1833
villeret-02;VILLERET;314;3,18333;49,95
amifontaine;AMIFONTAINE;418;3,91667;49,4833
fontaine-uterte;FONTAINE-UTERTE;127;3,36667;49,9167
dolignon;DOLIGNON;59;4,08333;49,7167
etaves-et-bocquiaux;ETAVES-ET-BOCQUIAUX;556;3,45;49,9333
rocquigny-02;ROCQUIGNY;393;3,98333;50,0333
mortiers-02;MORTIERS;207;3,66667;49,6833
rozoy-sur-serre;ROZOY-SUR-SERRE;1025;4,13333;49,7167
malzy;MALZY;194;3,73333;49,9
bellenglise;BELLENGLISE;386;3,25;49,9167
cerny-en-laonnois;CERNY-EN-LAONNOIS;71;3,66667;49,45
montloue;MONTLOUE;157;4,06667;49,6667
sainte-genevieve-02;SAINTE-GENEVIEVE;77;4,07139;49,7195
neuve-maison;NEUVE-MAISON;616;4,03333;49,9333
bezu-saint-germain;BEZU-SAINT-GERMAIN;959;3,4;49,1
etreaupont;ETREAUPONT;895;3,91667;49,9
berthenicourt;BERTHENICOURT;214;3,38333;49,7667
thiernu;THIERNU;110;3,8;49,75
laigny;LAIGNY;220;3,86667;49,85
aisonville-et-bernoville;AISONVILLE-ET-BERNOVILLE;288;3,53333;49,9333
crouy;CROUY;2716;3,36667;49,4
hirson;HIRSON;9383;4,08333;49,9167
bagneux-02;BAGNEUX;73;3,28333;49,4667
autremencourt;AUTREMENCOURT;185;3,8;49,7
celle-sous-montmirail;LA CELLE-SOUS-MONTMIRAIL;114;3,46611;48,8648
conde-sur-aisne;CONDE-SUR-AISNE;417;3,45;49,4
blerancourt;BLERANCOURT;1262;3,15;49,5167
monthurel;MONTHUREL;150;3,55;49,0167
petit-verly;PETIT-VERLY;188;3,55;49,9667
soize-02;SOIZE;98;4,08333;49,7
saconin-et-breuil;SACONIN-ET-BREUIL;221;3,25;49,3667
largny-sur-automne;LARGNY-SUR-AUTOMNE;234;3,05;49,2667
sommeron;SOMMERON;136;3,95;49,95
veslud;VESLUD;257;3,73333;49,5333
liesse-notre-dame;LIESSE-NOTRE-DAME;1275;3,80445;49,6095
chaudun;CHAUDUN;261;3,26667;49,3167
vuillery;VUILLERY;32;3,38333;49,4333
omissy;OMISSY;807;3,31667;49,8833
pavant;PAVANT;799;3,28333;48,95
missy-sur-aisne;MISSY-SUR-AISNE;684;3,43333;49,3833
cugny;CUGNY;576;3,15;49,7
parfondru;PARFONDRU;346;3,71667;49,5333
coingt;COINGT;77;4,08333;49,7833
fonsomme;FONSOMME;535;3,4;49,9
dury-02;DURY;196;3,12889;49,7506
royaucourt-et-chailvet;ROYAUCOURT-ET-CHAILVET;198;3,53333;49,5167
landricourt-02;LANDRICOURT;127;3,36667;49,5
sissonne;SISSONNE;2072;3,9;49,5667
berlise;BERLISE;126;4,11667;49,6667
ribemont;RIBEMONT;1984;3,46667;49,8
sains-richaumont;SAINS-RICHAUMONT;1005;3,7;49,8167
filain-02;FILAIN;137;3,55;49,4667
chevregny;CHEVREGNY;192;3,58333;49,4667
montchalons;MONTCHALONS;64;3,73333;49,5167
brumetz;BRUMETZ;222;3,15;49,1
taillefontaine;TAILLEFONTAINE;271;3,03333;49,3167
guny;GUNY;446;3,26667;49,5167
fresnoy-le-grand;FRESNOY-LE-GRAND;3096;3,41667;49,95
nouvron-vingre;NOUVRON-VINGRE;226;3,2;49,4333
magny-la-fosse;MAGNY-LA-FOSSE;128;3,28333;49,9333
cuisy-en-almont;CUISY-EN-ALMONT;317;3,25;49,4167
montbavin;MONTBAVIN;41;3,51667;49,5333
vorges;VORGES;378;3,65;49,5167
montescourt-lizerolles;MONTESCOURT-LIZEROLLES;1684;3,2575;49,7387
pont-arcy;PONT-ARCY;129;3,61667;49,3833
grugies;GRUGIES;1121;3,26667;49,8
bieuxy;BIEUXY;30;3,26667;49,45
marcy-02;MARCY;157;3,4;49,8333
braine;BRAINE;2162;3,53333;49,3333
orgeval-02;ORGEVAL;72;3,7;49,5167
marest-dampcourt;MAREST-DAMPCOURT;336;3,15;49,6
cilly;CILLY;222;3,83333;49,7333
harly;HARLY;1707;3,31667;49,8333
rouvroy-02;ROUVROY;439;3,31667;49,85
romeny-sur-marne;ROMENY-SUR-MARNE;487;3,33333;48,9833
douchy-02;DOUCHY;150;3,11667;49,7667
vauxtin;VAUXTIN;51;3,6;49,35
rogecourt;ROGECOURT;86;3,41667;49,6333
montigny-lengrain;MONTIGNY-LENGRAIN;668;3,1;49,3667
houry;HOURY;63;3,85;49,7833
pierrepont-02;PIERREPONT;394;3,78333;49,65
dohis;DOHIS;92;4,13333;49,75
brasles;BRASLES;1318;3,43333;49,05
aubigny-en-laonnois;AUBIGNY-EN-LAONNOIS;116;3,8;49,5
paissy;PAISSY;70;3,7;49,4167
nouvion-le-comte;NOUVION-LE-COMTE;273;3,46667;49,6833
monceau-le-neuf-et-faucouzy;MONCEAU-LE-NEUF-ET-FAUCOUZY;345;3,61584;49,7698
raillimont;RAILLIMONT;90;4,15;49,7083
dammard;DAMMARD;416;3,2;49,15
passy-sur-marne;PASSY-SUR-MARNE;152;3,56667;49,0667
lempire;LEMPIRE;108;3,16667;49,9833
cuiry-les-chaudardes;CUIRY-LES-CHAUDARDES;84;3,76667;49,3833
housset;HOUSSET;173;3,7;49,7833
billy-sur-aisne;BILLY-SUR-AISNE;1081;3,38333;49,3667
belleu;BELLEU;3881;3,33333;49,3667
pontavert;PONTAVERT;596;3,81667;49,4167
dizy-le-gros;DIZY-LE-GROS;790;4,01667;49,6333
crouttes-sur-marne;CROUTTES-SUR-MARNE;645;3,24;48,98
courmelles;COURMELLES;1700;3,31667;49,35
bichancourt;BICHANCOURT;1041;3,21667;49,5833
beauvois-en-vermandois;BEAUVOIS-EN-VERMANDOIS;278;3,1;49,8167
priez;PRIEZ;50;3,26667;49,1333
chassemy;CHASSEMY;803;3,5;49,3833
etrepilly-02;ETREPILLY;81;3,33333;49,0833
artemps;ARTEMPS;359;3,18333;49,7667
frieres-faillouel;FRIERES-FAILLOUEL;985;3,25;49,6667
wiege-faty;WIEGE-FATY;231;3,73333;49,8833
saint-nicolas-aux-bois;SAINT-NICOLAS-AUX-BOIS;111;3,41667;49,6
gricourt;GRICOURT;869;3,25;49,8833
blesmes;BLESMES;371;3,45;49,0333
ville-savoye;VILLE-SAVOYE;58;3,63333;49,3
mercin-et-vaux;MERCIN-ET-VAUX;940;3,28333;49,3833
chevresis-monceau;CHEVRESIS-MONCEAU;356;3,56667;49,75
beaurevoir;BEAUREVOIR;1512;3,3;50
saint-bandry;SAINT-BANDRY;260;3,16667;49,3667
vregny;VREGNY;91;3,41667;49,4167
vadencourt-02;VADENCOURT;638;3,58333;49,9333
vierzy;VIERZY;440;3,28333;49,2833
caillouel-crepigny;CAILLOUEL-CREPIGNY;420;3,15;49,6167
nizy-le-comte;NIZY-LE-COMTE;257;4,05;49,5667
vendieres;VENDIERES;153;3,45;48,8667
buzancy-02;BUZANCY;186;3,35;49,3167
jeantes;JEANTES;217;4,05;49,8
connigis;CONNIGIS;325;3,53333;49,0333
torcy-en-valois;TORCY-EN-VALOIS;83;3,26667;49,0833
coucy-la-ville;COUCY-LA-VILLE;213;3,33333;49,5333
goudelancourt-les-pierrepont;GOUDELANCOURT-LES-PIERREPONT;142;3,85473;49,6689
passy-en-valois;PASSY-EN-VALOIS;164;3,2;49,1667
montgru-saint-hilaire;MONTGRU-SAINT-HILAIRE;34;3,33333;49,1833
mont-d-origny;MONT-D'ORIGNY;860;3,48333;49,8333
vassogne;VASSOGNE;66;3,73333;49,4167
maissemy;MAISSEMY;245;3,2;49,8833
rogny;ROGNY;105;3,81667;49,7667
venerolles;VENEROLLES;216;3,63333;49,9667
clamecy-02;CLAMECY;223;3,36667;49,4333
viel-arcy;VIEL-ARCY;181;3,61667;49,3833
guyencourt;GUYENCOURT;225;3,83333;49,35
mennevret;MENNEVRET;664;3,55;49,9833
caulaincourt;CAULAINCOURT;136;3,1;49,8667
oulchy-le-chateau;OULCHY-LE-CHATEAU;833;3,35;49,2
guise;GUISE;5173;3,63333;49,9
champs-02;CHAMPS;293;3,25;49,5333
sainte-preuve;SAINTE-PREUVE;84;3,91667;49,6167
proix;PROIX;147;3,56667;49,9
ambleny;AMBLENY;1134;3,18333;49,3833
ribeauville-02;RIBEAUVILLE;82;3,58333;50,05
tugny-et-pont;TUGNY-ET-PONT;281;3,15;49,75
fresnes-02;FRESNES;152;3,36973;49,5539
bourguignon-sous-montbavin;BOURGUIGNON-SOUS-MONTBAVIN;133;3,54139;49,5281
